wav_filename,length,transcript
extracted/M_27_18/10-m_27_18.wav,778796,  il bambino dice oh no il mio palloncino
extracted/M_36_18/9-m_36_18.wav,610604,  il cane era anche molto felice percha aveva le salsicce
extracted/M_33_18/10-m_33_18.wav,525356,  mbino prese il palloncino
extracted/M_44_17/5-m_44_17.wav,974636,  tanto il cane vede la borsa della spesa piena di salcizze e mentre il ragazzo prova a prendere il palloncino il cane prova a
extracted/Y_29_19/5-y_29_19.wav,1011500,  ri  intanto il cane visto che non era riuscito a prendere il topo si fece male e il topo invece scappa via
extracted/Y_32_17/05-y_32_17.wav,470060,  ilba  intanto il bambino stava rientrando dalla  dalla spesa e si spaventa
extracted/M_35_18/2-m_35_18.wav,571436,  ltaperprenderloe  salta per prenderlo
extracted/Y_28_19/2-y_28_19.wav,483884,  tanto stava arrivando un bambino con un palloncino e un sacchetto con dentro le salsicce
extracted/M_33_18/11-m_33_18.wav,525356,  il cane nel frattempo stava mangiando la salsiccia
extracted/Y_4_19/10-y_4_19.wav,963116,   bambino era felice di  che aveva ripreso il suo palloncino e il cane intanto mangiava le salsicce
extracted/Y_11_19/11-y_11_19.wav,532268,  ntre stava prendendo il palloncino il cane si avvicina alla borsa piena di salsicce
extracted/M_7_17/4-m_7_17.wav,610604,  i  poi gli vola via il palloncino al bambino
extracted/Y_7_18/10-y_7_18.wav,605996,  i arrivato che hai detto che il ragazzo voleva riprendere il palloncino
extracted/M_19_17/08-m_19_17.wav,612908,   palloncino pera si  si era appeso all' albero e il bambino aveva mollato la la sua sacca con dentro le salsicce
extracted/Y_11_19/13-y_11_19.wav,532268,   poi
extracted/M_25_18/03-m_25_18.wav,405548,   apple
extracted/Y_24_17/09-y_24_17.wav,875564,  ntre il cane aveva gia finito le salsicce
extracted/M_29_18/12-m_29_18.wav,495404,  alla fine bev  beve un po' d' acqua
extracted/Y_13_18/1-y_13_18.wav,649772,   giorno il  un cane giocherellone vide un topo
extracted/Y_9_18/7-y_9_18.wav,921644,  i il cane vede le salsicce e il bambino guarda il suo palloncino
extracted/Y_32_17/03-y_32_17.wav,470060,  topo  e il topo entra nell' albero
extracted/M_16_18/01-m_16_18.wav,541484,   cane aveva visto il topo
extracted/M_46_17/05-m_46_17.wav,893996,   bambino 
extracted/M_28_18/05-m_28_18.wav,357164,   topo fuvelo  fu pia veloce del cane e il cane come dire 
extracted/M_32_18/05-m_32_18.wav,831788,  quando il cane a andato vicino all' albero per prendere il topo hasbattutolatestacontro  ha sbattuto la
extracted/M_16_17/03-m_16_17.wav,778796,  la fine poi il cane cerca di prenderlo ma non c'ariusc  non ci riesce e il topo fugge
extracted/M_32_18/05-m_32_18.wav,831788,  quando il cane a andato vicino all' albero per prendere il topo hasbattutolatestacontro  ha sbattuto la
extracted/Y_29_19/7-y_29_19.wav,1011500,  mentre cercava di riprenderlo il cane vide la borsa con le salsicce quindi anda a prenderla
extracted/Y_1_19/6-y_1_19.wav,930860,  poi alla fine il cane ha mangiato le salsicce e il bambino ha ripreso il suo palloncino
extracted/Y_26_17/6-y_26_17.wav,658988,   dopo il bambino fa un salto per prendere il palloncino
extracted/Y_11_19/06-y_11_19.wav,532268,  poi ilsuopalloncino  il suo palloncino a volato via
extracted/M_27_18/04-m_27_18.wav,778796,  vide questo cane con questo topolino
extracted/Y_28_19/5-y_28_19.wav,483884,   cane ha visto il sacchetto con delle salsicce ed a andato a mangiarle
extracted/Y_14_19/08-y_14_19.wav,905516,  nsa il cane che era ora di mangiare le salsicce
extracted/M_59_17/05-m_59_17.wav,548396,  toposc  il topo scappa e il cane col  sba  sbatta la testa contro l' albero
extracted/Y_15_18/5-y_15_18.wav,1011500,   bambino per lo spavento aveva  aveva lasciato il palloncino che si aggroviglia tra i rami dell' albero e decise di riprenderlo
extracted/Y_7_18/06-y_7_18.wav,605996,  dopo vora 
extracted/Y_26_19/05-y_26_19.wav,513836,  il bambino disse oh no il mio palloncino si a incastrato
extracted/Y_12_19/3-y_12_19.wav,536876,   palloncino del bambino a volato via e prese le salsicce
extracted/M_18_18/4-m_18_18.wav,1129004,  i ilcanefeceno  il bambino fece un salto per riprenderlo e poi prese in mano il palloncino ma nonc'a  non ha visto alle
extracted/M_59_17/10-m_59_17.wav,548396,   nel frattempo il cane prese  vide le salsicce e pensa oh che buone
extracted/Y_11_18/2-y_11_18.wav,760364,  indi lui lo rincorse pera il topolino era pia veloce quindi scappa
extracted/Y_4_18/05-y_4_18.wav,1043756,  vo raccontare il bambino o il cane
extracted/M_10_17/09-m_10_17.wav,497708,  il cane
extracted/M_25_18/01-m_25_18.wav,405548,  lora c' era un cane che ha visto un topo seduto all'alber  vicinoall'albero  vicino al 
extracted/M_19_17/07-m_19_17.wav,612908,   bambino si spaventa e quindi molla in aria volare il palloncino
extracted/M_30_18/03-m_30_18.wav,500012,   bambino pensa che stava per prendere il topo
extracted/Y_24_17/02-y_24_17.wav,875564,  ra il topo riusca a scappare e quindi il cane sbatta contro il tronco
extracted/M_35_17/2-m_35_17.wav,555308,   era una volta un cane che stava inseguendo un topo
extracted/Y_24_17/08-y_24_17.wav,875564,  alla fine il bambino lo aveva ricuperato
extracted/Y_2_17/2-y_2_17.wav,286892,   il topo era cosa furbo che pota  a scappato e il cane habussato  ha bussato la testa contro l' albero
extracted/M_36_17/5-m_36_17.wav,709676,   cane nota le salsicce e pensa che eran molto buone e cosa volle mangiarle
extracted/M_23_17/16-m_23_17.wav,301868,  il cane adorava le salsicce
extracted/M_18_18/2-m_18_18.wav,1129004,  poi  e poi il cane si a fatto male eil  e il bambino si a spaventato e gli a scappato il palloncino dalla mano percha 
extracted/M_16_17/08-m_16_17.wav,778796,  tanto il cane ha preso gia lasua  la borsa del  del bambino
extracted/M_15_17/01-m_15_17.wav,619820,   cane vede un topo seduto x
extracted/M_36_18/8-m_36_18.wav,610604,    il bambino era felice percha aveva ripreso il suo palloncino
extracted/Y_32_19/2-y_32_19.wav,642860,  rca di prenderlo e fece un salto ma non fu abbastanza veloce
extracted/Y_13_19/3-y_13_19.wav,836396,  poi il ragazzino si era preoccupato egliavola  e intanto ha lasciato il palloncino e gli a volato sull' albero
extracted/M_37_18/1-m_37_18.wav,665900,  lora a un giorno un cane vide un topo vicino a un albero
extracted/Y_11_19/07-y_11_19.wav,532268,  poi  e poi decise di riprenderselo
extracted/M_26_18/10-m_26_18.wav,718892,  il cane anche lui che si mangia tutte le salsicce anche lui era molto soddisfatto
extracted/M_20_18/03-m_20_18.wav,753452,   visto un topo
extracted/Y_4_18/06-y_4_18.wav,1043756,  tti e due quello che vuoi
extracted/M_46_17/03-m_46_17.wav,893996,  l frattempo arriva un bambino con un palloncino in mano e una borsa della spesa con dentro delle salsicce
extracted/M_16_17/08-m_16_17.wav,778796,  tanto il cane ha preso gia lasua  la borsa del  del bambino
extracted/M_19_18/2-m_19_18.wav,596780,  vo  voleva prenderlo ma non c' era riuscito ed a andato contro l' albero
extracted/M_58_17/3-m_58_17.wav,783404,  vide il cane che sbatta la testa contro un albero perchail  percha non riusca ad acchiappare il topo che a stato troppo veloce
extracted/M_29_18/10-m_29_18.wav,495404,  ranocchiandole
extracted/M_48_17/5-m_48_17.wav,822572,   il cane vedendo quello che c' era dentro la spesa si incuriosa e decise di vedere cos' era
extracted/M_19_17/05-m_19_17.wav,612908,  lo vide
extracted/M_8_17/04-m_8_17.wav,523052,   cambio io
extracted/M_11_17/2-m_11_17.wav,709676,   bambino tornato dalla spesa che ha comprato 
extracted/M_46_17/02-m_46_17.wav,893996,   topo cerca di scappare e si infila in un albero
extracted/M_44_17/6-m_44_17.wav,974636,  ando lui lo ha preso lo ha abbracciato forte e il cane stava mangiando tutte le salcizze
extracted/Y_11_19/08-y_11_19.wav,532268,  poi alla fine ce l' ha fatta e il cane era soddisfatto
extracted/Y_26_19/02-y_26_19.wav,513836,  intanto stava passando di la un bambino che aveva appena fatto la spesa e c'era  aveva un sacchetto con le
extracted/M_15_17/12-m_15_17.wav,619820,  de le salsicce dice che sono buone e
extracted/Y_14_18/05-y_14_18.wav,594476,   cane facendo un salto 
extracted/M_20_17/1-m_20_17.wav,746540,   cane ha visto un topo e cerca di raggiungerlo
extracted/Y_7_19/11-y_7_19.wav,594476,   palloncino a volato sull' albero
extracted/M_27_18/10-m_27_18.wav,778796,  il bambino dice oh no il mio palloncino
extracted/M_37_17/02-m_37_17.wav,516140,  a 
extracted/Y_4_18/04-y_4_18.wav,1043756,   cane la stava quasi per prendere
extracted/M_25_18/09-m_25_18.wav,405548,   andato automaticamente
extracted/M_23_17/12-m_23_17.wav,301868,  poi il cane ha visto le salsicce e se l' a mangiate
extracted/M_58_17/2-m_58_17.wav,783404,  l frattempo arriva un bambino
extracted/Y_24_19/2-y_24_19.wav,852524,  ra dopo il topo era scappato velocemente e stava arrivando il bambino
extracted/Y_11_18/8-y_11_18.wav,760364,  tanto che il bambino faceva il salto per prendere il palloncino lui se le mangiava tutte
extracted/M_49_17/2-m_49_17.wav,592172,   cane cerca di raggiungere il topo
extracted/M_33_17/05-m_33_17.wav,665900,   bambino si spaventa e il palloncino vola via dalla sua mano
extracted/Y_9_18/1-y_9_18.wav,921644,  a  una volta c' era un cane e un topo
extracted/Y_31_19/8-y_31_19.wav,792620,   bambino salta e prese il suo palloncino ed era molto felice di avvolgere ancora il suo palloncino giallo
extracted/M_33_17/03-m_33_17.wav,665900,  de che  che il cane sta saltando per raggiungere il topo e il cane non ce la fa percha il topo scappa
extracted/Y_29_19/3-y_29_19.wav,1011500,  ntre tutto questo succedeva un bambino con un palloncino giallo e un sacchetto della spesa con le salsicce tornava percha aveva appena
extracted/Y_5_17/4-y_5_17.wav,263852,  x prese il topo voleva prenderlo
extracted/Y_30_19/08-y_30_19.wav,516140,  ra prima il cane aveva visto la borsa di salsicce che il bambino aveva lasciato
extracted/M_48_17/2-m_48_17.wav,822572,   bambino vede la scena si spaventa e per sbaglio lascia il palloncino che vola in mezzo a due rami di un albero
extracted/Y_2_17/4-y_2_17.wav,286892,   bambino si a spaventato e il palloncino a andato sull' albero
extracted/Y_5_18/3-y_5_18.wav,1043756,   bambino cheera  che ha fatto la spesa arriva e vi  e il cane si era fatto male
extracted/Y_12_19/6-y_12_19.wav,536876,   bambino lo voleva prendere il palloncino
extracted/M_42_17/7-m_42_17.wav,1163564,  i quando il bambino ha preso il palloncino il cane mangia  ha  sta mangiando le salsicce
extracted/Y_10_19/6-y_10_19.wav,497708,   felice di riavere il suo palloncino nelle mani
extracted/Y_31_17/4-y_31_17.wav,571436,  c' era anche un bambino con un palloncino e che aveva fatto appena la spesa
extracted/M_28_18/19-m_28_18.wav,357164,  ra intanto il cane stava mangiando le salsicce
extracted/M_16_17/01-m_16_17.wav,778796,   era una volta un cane che ha visto un topo seduto vicino a un albero
extracted/M_10_17/03-m_10_17.wav,497708,  e il topo s' a nascosto
extracted/Y_5_17/6-y_5_17.wav,263852,   ha prese e le ha mangiate
extracted/Y_2_17/6-y_2_17.wav,286892,    ma il cane voleva prendere le salsicce
extracted/Y_32_19/6-y_32_19.wav,642860,   bambino grida oh no il palloncino e intanto il cane vise le salsicce e pensa saranno deliziose
extracted/Y_7_18/14-y_7_18.wav,605996,   uomo presera il palloncino nelle mani e il cane stava mangiando tutte le salsicce
extracted/Y_32_17/09-y_32_17.wav,470060,   ha preso delle salsicce dal sacchetto
extracted/M_58_17/6-m_58_17.wav,783404,  ando ilbambinriusc  il bambino riusca a  a slegare il palloncino fu molto felice e anche il cane per aver mangiato tutte
extracted/M_28_18/02-m_28_18.wav,357164,  fece un salto per prenderlo
extracted/Y_14_19/05-y_14_19.wav,905516,  i il bambino si avvicina
extracted/M_28_18/07-m_28_18.wav,357164,   sbatta cioa
extracted/Y_12_19/3-y_12_19.wav,536876,   palloncino del bambino a volato via e prese le salsicce
extracted/M_14_17/2-m_14_17.wav,797228,  i fece un gran salto e voleva raggiungere il topo per prenderlo
extracted/M_30_18/07-m_30_18.wav,500012,  poi il bambino vena avanti per vedere pera il palloncino anda sull' albero
extracted/Y_28_19/3-y_28_19.wav,483884,  per lo spavento ha lasciato andare il palloncino sull' albero
extracted/Y_27_17/09-y_27_17.wav,555308,  ra il cane nella sua testa disse cheb  chebuonequelles  che buone quelle salsicce e 
extracted/Y_12_19/4-y_12_19.wav,536876,  il cane si a fatto male
extracted/M_36_17/3-m_36_17.wav,709676,  bambinosp  il bambino spaventato vide no 
extracted/Y_14_18/08-y_14_18.wav,594476,   bambino triste voleva riprendere il suo palloncino
extracted/M_19_17/02-m_19_17.wav,612908,  i f  fece un salto per acchiapparlo
extracted/Y_32_19/7-y_32_19.wav,642860,   bambino alla fine cela  ce la fece a prendere il palloncino
extracted/Y_28_19/3-y_28_19.wav,483884,  per lo spavento ha lasciato andare il palloncino sull' albero
extracted/M_21_18/8-m_21_18.wav,665900,   un salto e lo prende e il cane felice mangia le salsicce
extracted/Y_18_19/6-y_18_19.wav,707372,   cane intanto ripreso dalladallaforte  dalforte  dalla forte battuta di testa aveva ripreso i sensi e vise subito le
extracted/M_26_18/04-m_26_18.wav,718892,   cane non fu tanto veloce e allora sisca  si scontra contro l' albero
extracted/Y_31_19/9-y_31_19.wav,792620,  intanto il cane si avvicina alle salsicce e se le a mangiate tutte ghiottamente
extracted/M_19_18/7-m_19_18.wav,596780,  po il bambino con un salto prese il palloncino ed era felice di riaverlo ma il cane soddis  soddisfatto delle sue salsicce se l'
extracted/M_42_17/2-m_42_17.wav,1163564,  quindi lo vuole acchiappare e inizia a saltargli addosso
extracted/Y_4_18/11-y_4_18.wav,1043756,   impaura e non senta proprio pia il suo palloncino in mano e aveva delle salsicce in mano
extracted/Y_14_18/12-y_14_18.wav,594476,  podicha cioa infine il bambino riusca a prendere il suo palloncino
extracted/M_14_17/7-m_14_17.wav,797228,  vece il bambino ha fatto un gran salto e si a recuperato il palloncino
extracted/Y_32_17/07-y_32_17.wav,470060,   bambino fece un salto per prenderlo
extracted/M_23_17/07-m_23_17.wav,301868,  i sbatte la testa nell' albero
extracted/M_32_18/01-m_32_18.wav,831788,  un giorno c' era un cane giocherellone che era 
extracted/Y_11_19/03-y_11_19.wav,532268,  i un bambino felice che stava tornando dalla spesa conun  con un palloncino e un pacco di salsicce 
extracted/M_16_18/05-m_16_18.wav,541484,  diamo avanti
extracted/Y_5_19/7-y_5_19.wav,707372,   a posto
extracted/M_33_17/01-m_33_17.wav,665900,   cane vede un topo e salta per prenderlo mentre un bambino passa con del 
extracted/M_12_17/08-m_12_17.wav,661292,   bambino andava a prendere il  il palloncino
extracted/M_17_17/8-m_17_17.wav,1018412,  ha preso il palloncino mentre ilca  il cane si stava mangiado tutte le salsicce
extracted/Y_7_18/12-y_7_18.wav,605996,  il cane mang 
extracted/M_44_17/4-m_44_17.wav,974636,   ragazzo spaventato perse il palloncino e anda a provare a recuperarlo
extracted/M_19_18/1-m_19_18.wav,596780,   cane ha visto un topo che era vicino all' albero
extracted/Y_7_18/12-y_7_18.wav,605996,  il cane mang 
extracted/Y_4_18/11-y_4_18.wav,1043756,   impaura e non senta proprio pia il suo palloncino in mano e aveva delle salsicce in mano
extracted/M_30_18/01-m_30_18.wav,500012,   era una volta un cane che vide un topo
extracted/Y_7_18/13-y_7_18.wav,605996,   bambino prende il palloncino il cane mangera le salsicce
extracted/Y_12_19/5-y_12_19.wav,536876,   cane si a seduto
extracted/M_15_17/05-m_15_17.wav,619820,  ra il  il  il topo era troppo veloce e il cane sbatta la testa all' albero e si faca male
extracted/Y_24_19/5-y_24_19.wav,852524,  ntre il bambino triste cercava di riprendere il suo palloncino il cane vidi delle salsicce nella borsa che c' aveva prima in mano
extracted/M_17_18/06-m_17_18.wav,762668,  il  il bambino che aveva visto il cane che aveva battuto la testa contro l' albero gli era scappato il palloncino
extracted/Y_7_19/03-y_7_19.wav,594476,  de il topo
extracted/M_34_17/05-m_34_17.wav,516140,   bambino s' a pre 
extracted/M_29_18/12-m_29_18.wav,495404,  alla fine bev  beve un po' d' acqua
extracted/M_18_18/3-m_18_18.wav,1129004,  il  il cane aveva visto le salsicce
extracted/M_15_17/04-m_15_17.wav,619820,   cane lo rincorre
extracted/M_18_18/2-m_18_18.wav,1129004,  poi  e poi il cane si a fatto male eil  e il bambino si a spaventato e gli a scappato il palloncino dalla mano percha 
extracted/M_25_18/10-m_25_18.wav,405548,  i andato a tempo
extracted/M_17_18/01-m_17_18.wav,762668,   cane aveva visto un topo e lo stava rincorrendo
extracted/M_37_17/06-m_37_17.wav,516140,  il bambino vede il cagnolino che sbatte la testa percha il topolino era troppo veloce
extracted/M_35_17/1-m_35_17.wav,555308,   era una volta un cane che stava inseguendo un no 
extracted/Y_14_19/05-y_14_19.wav,905516,  i il bambino si avvicina
extracted/M_14_17/3-m_14_17.wav,797228,  i un bambino arriva con la spesa e vide il cane chesiera  che non era riuscito a prendere il topo e quindi il topo scappa via
extracted/Y_18_19/8-y_18_19.wav,707372,  sa contento di aver ripreso il suo palloncino non vide che il cane ghiottonamente sistavamangian  si era mangiato
extracted/M_42_17/7-m_42_17.wav,1163564,  i quando il bambino ha preso il palloncino il cane mangia  ha  sta mangiando le salsicce
extracted/M_25_18/03-m_25_18.wav,405548,   apple
extracted/M_46_17/09-m_46_17.wav,893996,   bambino s'a  si  si arrem  si arrampica sull'albero e prende il suo palloncino
extracted/Y_2_17/5-y_2_17.wav,286892,  dopo il bambino voleva prendere il palloncino
extracted/M_10_17/05-m_10_17.wav,497708,   bambino voleva riprendere l'albero  il palloncino
extracted/Y_32_19/5-y_32_19.wav,642860,  il palloncino vola via e si incastra in un albero
extracted/Y_4_19/01-y_4_19.wav,960812,   era un giorno che un cane vide un topo vicino a un albero
extracted/M_34_17/02-m_34_17.wav,516140,  lo voleva rincorrere
extracted/M_46_17/04-m_46_17.wav,893996,   cane continua a rincorrere il topo e cerca di andare dentro all' albero
extracted/Y_5_18/2-y_5_18.wav,1043756,  fece un rimbalzo per prenderlo ma  ma il cane fu troppo  troppo lento e cosa il topo riusca a fuggire
extracted/M_49_17/7-m_49_17.wav,592172,   cane guarda la borsa tipo dicendo  pensando sembrano deliziose
extracted/M_24_18/3-m_24_18.wav,774188,  nel frattempo stava passando un bambino con lesal  con una borsa con le salsicce e un palloncino giallo in mano
extracted/Y_13_18/2-y_13_18.wav,649772,  oi guardare le vignette
extracted/M_23_18/6-m_23_18.wav,633644,   al bambino gli vola via il palloncino e si blocca sull' albero
extracted/M_26_18/08-m_26_18.wav,718892,  lora il bambino salta per riprendersi il palloncino
extracted/M_20_18/06-m_20_18.wav,753452,  po il bambino si spaventa percha il cane bat  batta la testa e il topo era molto pia veloce
extracted/M_44_17/3-m_44_17.wav,974636,   cane non fu abbastanza veloce da prendere il topo che sbatta la testa contro il  l' albero
extracted/M_16_17/06-m_16_17.wav,778796,   cane ve  vide ilsa  il sacchetto della spesa con dentro le salsicce
extracted/M_22_18/01-m_22_18.wav,679724,  e il cane ha visto il topo che era seduto
extracted/M_42_17/3-m_42_17.wav,1163564,  tanto st  di la sta passando un bambino con un palloncino e le salsicce e vede che il cane stava inseguendo il topo
extracted/M_30_18/05-m_30_18.wav,500012,  diamo avanti vediamo che c'a
extracted/M_29_18/04-m_29_18.wav,495404,  ia ok
extracted/Y_15_18/7-y_15_18.wav,1011500,  il bambino fece un balzo per prendere il palloncino e alla fine ce la fece
extracted/Y_31_17/3-y_31_17.wav,571436,  lora lo insegua percha voleva prenderlo e il topo intanto scappava
extracted/M_29_18/10-m_29_18.wav,495404,  ranocchiandole
extracted/M_21_17/5-m_21_17.wav,592172,  il cane aveva detto comes 
extracted/M_34_17/02-m_34_17.wav,516140,  lo voleva rincorrere
extracted/Y_18_19/8-y_18_19.wav,707372,  sa contento di aver ripreso il suo palloncino non vide che il cane ghiottonamente sistavamangian  si era mangiato
extracted/M_43_17/5-m_43_17.wav,1175084,   bambino si spaventa e il palloncino vola via dalla sua mano e si impiglia inun  nell'albero  nei rami dell' albero
extracted/Y_1_19/4-y_1_19.wav,930860,  i quand  lui lascia gia le salsicce e poi guar  prova a prendere il palloncino
extracted/Y_18_19/4-y_18_19.wav,707372,   bambino dallo spavento lascia volare via il suo palloncino e lascia cadere a terra la sua busta piena di salsicce
extracted/Y_15_19/3-y_15_19.wav,836396,  cerca  e lo riprese mentre il cagnolino raggiunse le salsicce e se le mangia tutte
extracted/M_12_17/07-m_12_17.wav,661292,  poi il cane si a fatto male
extracted/M_44_17/2-m_44_17.wav,974636,   visto un topo fece per saltare per prenderlo ma nel frattempo passava un ragazzo con un palloncino tornato dal supermercato
extracted/Y_8_18/3-y_8_18.wav,827180,  allora il cane che stava per prenderlo ma non ci riusca percha si a scontrato
extracted/M_11_17/4-m_11_17.wav,709676,  vide il cane cercando  cercava  che cercava di prendere il topo
extracted/M_32_18/08-m_32_18.wav,831788,  oa vicin  l' ha lasciata per terra
extracted/Y_3_18/2-y_3_18.wav,921644,  i il cane fece un salto di prenderlo ma il topolino scappa via
extracted/M_27_18/05-m_27_18.wav,778796,  quando il cane cerca di prendere il topolino fu troppo lento
extracted/M_20_17/5-m_20_17.wav,746540,  indi 
extracted/M_34_18/08-m_34_18.wav,619820,  ra quando lui voleva prendere il palloncino il cane aveva visto le salsicce
extracted/Y_14_18/11-y_14_18.wav,594476,  il cane intanto stava gia cercando di acca  acchiap  acca  acchiappare le salsicce
extracted/M_10_17/05-m_10_17.wav,497708,   bambino voleva riprendere l'albero  il palloncino
extracted/M_36_18/6-m_36_18.wav,610604,  ilcan  mentre il cane nota la borsa con le salsicce
extracted/Y_14_19/09-y_14_19.wav,905516,   bambino prese il palloncino
extracted/M_33_18/02-m_33_18.wav,525356,  riva un bambino con in mano un palloncino e una busta piena di salsiccia
extracted/M_23_18/3-m_23_18.wav,633644,  lora un cane vede un topo
extracted/M_34_17/03-m_34_17.wav,516140,   cane lo rincorse e nel frattempo passa un bambino con le salsicce e un palloncino in mano tutto allegro
extracted/Y_2_18/2-y_2_18.wav,794924,   cane voleva prendere il topo
extracted/M_37_17/10-m_37_17.wav,516140,  il bambino nel frattempo aveva preso il suo palloncino
extracted/M_20_18/02-m_20_18.wav,753452,   puoi aiutare guardando anche le cose qui
extracted/Y_5_18/4-y_5_18.wav,1043756,  lora gli vola il palloncino via dalla mano e lui cerca di riprenderlo saltando
extracted/M_25_18/10-m_25_18.wav,405548,  i andato a tempo
extracted/M_37_17/05-m_37_17.wav,516140,  l frattempo a passato un bambino con un palloncino e una busta di slasicce
extracted/M_32_18/09-m_32_18.wav,831788,   cane che allo  ha visto la borsa della spesa che c' erano dentro le salsicce allora aand  a andato aprenderle  a
extracted/M_23_17/10-m_23_17.wav,301868,   fatto spostare il cane
extracted/M_36_17/3-m_36_17.wav,709676,  bambinosp  il bambino spaventato vide no 
extracted/Y_6_19/4-y_6_19.wav,1481516,  chia  il cane furbo pensa cheil  chequellesalsicceeranomoltodeli  che quelle salsicce
extracted/Y_32_19/8-y_32_19.wav,642860,  il cane raggiunse il sacchetto
extracted/M_32_18/02-m_32_18.wav,831788,   e un cane giocherellone che mentreera  stava  cioa mentreerasotto  mentre era vicino a un albero havisto
extracted/M_59_17/07-m_59_17.wav,548396,   bambino disse oh voglio riprendere il palloncino
extracted/M_43_17/2-m_43_17.wav,1175084,  i cerc  dietro c'era un bambino che era andato a far la spesa e  e aveva un sacchetto pieno di salsicce e un palloncino in
extracted/Y_27_19/5-y_27_19.wav,619820,   ragazzo lo vide e il palloncino fina nell' albero
extracted/M_36_17/2-m_36_17.wav,709676,   cane fece un balzo per provare a prenderlo ma non riusca a prenderlo percha il topo fu pia svelto di lui
extracted/Y_2_18/5-y_2_18.wav,794924,   bambino sispaventacol  si spaventa e la  scivola il palloncino
extracted/Y_8_18/1-y_8_18.wav,827180,  e  che il cane voleva prendere il topo allora fa il salto
extracted/M_37_17/01-m_37_17.wav,516140,  e un giorno un cane vede un topolino e vuole cercare di prenderlo
extracted/Y_28_19/5-y_28_19.wav,483884,   cane ha visto il sacchetto con delle salsicce ed a andato a mangiarle
extracted/M_59_17/04-m_59_17.wav,548396,  c  il cane no 
extracted/M_22_18/04-m_22_18.wav,679724,  poi il bambino no 
extracted/M_34_18/02-m_34_18.wav,619820,  ando il cane salt 
extracted/Y_4_18/01-y_4_18.wav,1043756,   era una volta un topo seduto vicino a un albero il 
extracted/M_49_17/2-m_49_17.wav,592172,   cane cerca di raggiungere il topo
extracted/Y_50_17/2-y_50_17.wav,900908,  ra  pera il topolino scappa quindi il cane sbatte contro l' albero e si fa male
extracted/Y_8_18/4-y_8_18.wav,827180,  allora il  il bambino si spaventa percha  perchai  percha si spaventa e allora il palloncino l' a incastrato sopra l'
extracted/Y_14_18/08-y_14_18.wav,594476,   bambino triste voleva riprendere il suo palloncino
extracted/M_19_17/03-m_19_17.wav,612908,  a  quando poi c' era un bambino che tornava con la sacca della spesa e un palloncino in mano
extracted/Y_4_19/06-y_4_19.wav,963116,  l ramo di un albero
extracted/M_57_17/1-m_57_17.wav,698156,   giorno c' era un cane che aveva visto un topo e il cane che era giocherellone voleva prendere il topo
extracted/M_21_17/8-m_21_17.wav,592172,    lui cercava di prenderlo intanto lui lo mangiava
extracted/M_29_18/03-m_29_18.wav,495404,  i il  il cane cerca di prendere il topo ma c' era l' albero con un buchino e il cane 
extracted/M_34_18/08-m_34_18.wav,619820,  ra quando lui voleva prendere il palloncino il cane aveva visto le salsicce
extracted/M_21_17/6-m_21_17.wav,592172,  eva visto il sacchetto pieno di salsicce che il bambino aveva por  riportato dalla spesa
extracted/Y_15_19/1-y_15_19.wav,836396,   cane cerca di prendere un topolino con un salto ma nonci  non ce la fa
extracted/M_21_18/5-m_21_18.wav,665900,  i il bambino si a spaventato e il palloncino a volato sull' albero
extracted/Y_27_17/02-y_27_17.wav,555308,  vo vorrebbe andare a prenderlo
extracted/M_26_18/03-m_26_18.wav,718892,   cane voleva mangiare il topo ma il top 
extracted/Y_32_17/02-y_32_17.wav,470060,   cane per prenderlo fece un gran salto
extracted/M_32_18/09-m_32_18.wav,831788,   cane che allo  ha visto la borsa della spesa che c' erano dentro le salsicce allora aand  a andato aprenderle  a
extracted/M_23_18/6-m_23_18.wav,633644,   al bambino gli vola via il palloncino e si blocca sull' albero
extracted/Y_26_17/4-y_26_17.wav,658988,  i il cane vede le salsicce e lo vuole mangiare
extracted/Y_27_17/03-y_27_17.wav,555308,  ve 
extracted/Y_27_19/6-y_27_19.wav,619820,  lora il ragazzo lasciagiale  lascia gia le salsicce e con un grande balzo anda a prendere il
extracted/Y_30_19/10-y_30_19.wav,516140,   bambino a felice di stringere il suo palloncino e il cane a soddisfatto percha le salsicce erano molto salsicciose
extracted/M_26_18/06-m_26_18.wav,718892,  lora il bambino lascia le salsicce gia e si voleva riprendere il palloncino ma il cane disse mmm che buone queste salsicce saranno
extracted/M_26_18/05-m_26_18.wav,718892,   bambino si spaventa e il suo palloncino vola sull' albero e disse oh no il mio palloncino
extracted/Y_30_19/12-y_30_19.wav,516140,  one
extracted/M_29_18/05-m_29_18.wav,495404,  i ahi ahi fece il cane e dopo il bambino sorpreso fece cosa
extracted/M_29_18/06-m_29_18.wav,495404,  il palloncino vola via
extracted/Y_4_18/08-y_4_18.wav,1043756,   cane ci prova
extracted/M_8_17/08-m_8_17.wav,523052,   cane vide le salsicce
extracted/Y_12_19/1-y_12_19.wav,536876,   cane giocherellone stava prendendo il topo
extracted/Y_11_19/14-y_11_19.wav,532268,  i poi l' ha ripreso il palloncino poi il cane sistavamangiando  si stava pappando le salsicce
extracted/M_22_18/10-m_22_18.wav,679724,   cane ha visto le  le salsicce
extracted/M_30_18/07-m_30_18.wav,500012,  poi il bambino vena avanti per vedere pera il palloncino anda sull' albero
